id	paper	permanent_id	sample_type	latitude	longitude	continent	year_of_sampling_from	year_of_sampling_to	Biome	primers	MAT	MAP	pH	SOC	ITS_total	manipulated	abundances
26379	439	GF04003315S	soil	48.35	124.7	Asia	2017	2017	cropland	ITS5/ITS2	2.7	449	7.1	3.9	74252	0	2
26380	439	GF04003342S	soil	31.08	104.39	Asia	2017	2017	cropland	ITS5/ITS2	17.2	784	7.6	12.6	66410	0	30
26382	439	GF04003345S	soil	30.06	104.1	Asia	2017	2017	cropland	ITS5/ITS2	16.8	1274	6.7	8.7	74289	0	14
26384	439	GF04003334S	soil	40.09	116.21	Asia	2017	2017	cropland	ITS5/ITS2	12.5	506	8	3.9	69952	0	48
26391	439	GF04003341S	soil	41.51	122.83	Asia	2017	2017	cropland	ITS5/ITS2	9.3	665	7.1	5.6	46147	0	5
26393	439	GF04003339S	soil	45.55	126.64	Asia	2017	2017	cropland	ITS5/ITS2	4.4	564	6.7	5.6	83194	0	2
26397	439	GF04003333S	soil	47.14	123.83	Asia	2017	2017	cropland	ITS5/ITS2	4.1	415	8.1	4.6	69048	0	1
26398	439	GF04003340S	soil	37.55	118.77	Asia	2017	2017	cropland	ITS5/ITS2	13.1	564	7.9	6.2	65581	0	2
26448	439	GF04003377S	soil	27.5	112.13	Asia	2017	2017	cropland	ITS5/ITS2	18.3	1424	6.6	15.6	64781	0	1180
26488	160	GF05016124S	rhizosphere soil	25.7886	112.621	Asia	2016	2016	cropland	5.8S_Fun/ITS4_Fun	19	1533	6.4	12.6	20919	0	4
26500	439	GF04003347S	soil	21.7	109.19	Asia	2017	2017	cropland	ITS5/ITS2	23.3	1680	5.8	11.6	37872	0	15
26542	821	GF01004833S	soil	-34.2478	142.482	Australia	2010	2010	shrubland	fITS7/ITS4	17.3	298	7.5	1.4	36833	0	1
26611	451	GF04002283S	soil	38.872	-122.428	North America	2013	2013	grassland	ITS1F/ITS3	12.7	872	6.2	7.3	82642	1	6
26613	378	GF04012785S	topsoil	21.612	101.574	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	5	38673	0	4
26655	489	GF03009583S	topsoil	28.21	116.49	Asia	2015	2015	cropland	ITS3/ITS4	19	1638	5.8	9.5	26936	0	4
26666	231	GF05010502S	root	53.8689	-1.32606	Europe	2016	2016	cropland	ITS1F/ITS4 then gITS7/ITS4	9.6	631	6.5	13	33650	0	13
26668	50	GF05025886S	soil	46.33	6.9	Europe	2016	2016	cropland	ITS3/ITS4	11.3	862	6.7	4	20985	0	16
26708	613	GF02006240S	soil	36.049	108.527	Asia	2017	2017	forest	ITS5/ITS2	8.9	591	7.5	6.2	48716	0	1
26717	461	GF04001691S	soil	52.9747	13.8566	Europe	2011	2011	grassland	fITS7/ITS4	8.9	564	5.4	15	30935	0	1
26719	50	GF05025875S	soil	47.05	7.48	Europe	2016	2016	cropland	ITS3/ITS4	9.8	1101	6	11	24960	0	5
26752	499	GF03009185S	soil	43.3167	124.233	Asia	2017	2017	cropland	ITS86F/ITS4	7	569	7.7	3.9	72454	0	26
26754	705	GF01013456S	rhizosphere soil	35.1278	113.766	Asia	2017	2017	cropland	ITS3_KYO2/ITS4	15	586	8.1	6.7	45087	0	12
26803	86	GF05022614S	soil	36.7167	103.55	Asia	2011	2011	cropland	ITS5/ITS2	5.7	297	8.2	0	9622	0	23
26811	362	GF04018664S	root	33.7428	-117.705	North America	2015	2015	shrubland	5.8S_Fun/ITS4_Fun	17.7	367	6.7	3.3	88107	1	12
26817	439	GF04003349S	soil	30.06	104.1	Asia	2017	2017	cropland	ITS5/ITS2	16.8	1274	6.7	8.7	75976	0	1
26882	439	GF04003350S	soil	28.84	105.64	Asia	2017	2017	cropland	ITS5/ITS2	18.5	1184	6.2	7.5	84362	0	25
26937	807	GF01005735S	soil	52.7224	-3.55608	Europe	2013	2014	grassland	ITS5/5.8S_fungi	7.9	1812	5	22.6	123210	0	9
26993	784	GF01007008S	soil	34.5567	107.926	Asia	2016	2016	forest	ITS5/ITS2	12	785	7	14.5	31354	0	1
27006	784	GF01007006S	soil	34.5617	107.926	Asia	2016	2016	forest	ITS5/ITS2	11.7	798	7	15.3	79412	0	1
27007	784	GF01007014S	soil	34.5567	107.926	Asia	2016	2016	forest	ITS5/ITS2	12	785	7	14.5	35101	0	13
27009	784	GF01006998S	soil	34.5614	107.921	Asia	2016	2016	forest	ITS5/ITS2	11.5	825	7	14.8	35934	0	3
27015	784	GF01007013S	soil	34.5617	107.926	Asia	2016	2016	forest	ITS5/ITS2	11.7	798	7	15.3	39869	0	3
27022	784	GF01007000S	soil	34.5614	107.921	Asia	2016	2016	forest	ITS5/ITS2	11.5	825	7	14.8	52654	0	21
27026	835	GF01002310S	soil	-37.8416	142.089	Australia	2012	2012	grassland	ITS1F/ITS4	13.2	694	5.9	5.9	46787	0	2
27027	784	GF01006999S	soil	34.5617	107.926	Asia	2016	2016	forest	ITS5/ITS2	11.7	798	7	15.3	58609	0	3
27065	66	GF05024432S	soil	42.01	116.39	Asia	2016	2016	grassland	ITS1F/ITS2	3.2	407	8	0	44185	1	1
27067	295	GF05003501S	water	34.9868	135.745	Asia	2017	2017	aquatic	ITS1F_KYO2/ITS2_KYO2	16.3	1352	6.3	17.3	45699	0	2
27074	804	GF01005899S	root	47.2	5.43	Europe	2013	2013	woodland	ITS1F/ITS4	11.8	892	6	6.7	52656	0	1
27101	122	GF05019580S	rhizosphere soil	24.26	118.05	Asia	2018	2018	forest	ITS5/ITS2	22.1	1142	6.1	8.9	70003	0	2
27104	80	GF05023225S	shoot	35.895	-77.679	North America	2018	2018	grassland	5.8S_FUN/ITS4_FUN	16.2	1168	5	17	121836	0	2
27105	80	GF05023317S	shoot	36.3	-78.615	North America	2018	2018	grassland	5.8S_FUN/ITS4_FUN	15.3	1138	5.5	6.9	56568	0	4
27119	731	GF01011221S	root + rhizosphere soil	52.0586	5.74	Europe	2014	2014	grassland	fITS9/ITS4	10	852	4.7	17.1	10501	0	1
27149	546	GF03006384S	rhizosphere soil	32.05	118.5	Asia	2017	2017	forest	gITS7/ITS4+ITS4arch	15.5	1079	6.6	13.9	41906	0	4
27216	194	GF05013236S	soil	-11.4794	27.6622	Africa	2012	2012	woodland	ITS9MUNngs/ITS4ngsUni	21.3	1051	5.4	0	9371	0	2
27280	659	GF01019112S	soil	35.8667	94.5	Asia	2011	2011	grassland	ITS3/ITS4	0.1	42	8.1	0	61274	0	7
27340	256	GF05007257S	root + rhizosphere soil	44.19	-96.46	North America	2016	2016	cropland	ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs	6.9	632	6.5	7.1	17735	0	1
27366	442	GF04003162S	soil	37.6167	101.2	Asia	2012	2012	grassland	gITS7/ITS4	-0.3	362	7.5	2.7	19606	0	4
27368	181	GF05014476S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	76500	0	6
27406	499	GF03009189S	soil	43.3167	124.233	Asia	2017	2017	cropland	ITS86F/ITS4	7	569	7.7	3.9	69944	0	1
27407	499	GF03009176S	soil	43.3167	124.233	Asia	2017	2017	cropland	ITS86F/ITS4	7	569	7.7	3.9	77702	0	1
27411	345	GF04019966S	soil	35.0638	116.982	Asia	2014	2014	cropland	ITS3/ITS4	14.4	733	7.6	5.1	122278	0	6
27432	180	GF05014619S	air	40.4081	116.674	Asia	2019	2019	anthropogenic	ITS5/ITS2	11.9	563	7.5	7.6	83001	0	7
27492	439	GF04003353S	soil	29.39	105.82	Asia	2017	2017	cropland	ITS5/ITS2	17.7	1361	6.4	10.9	87147	0	35
27503	275	GF05005246S	soil	47.18	7.4	Europe	2017	2017	cropland	ITS3/ITS4	10.5	1083	6.5	9.3	44047	0	6
27543	163	GF05016026S	topsoil	50.3527	18.2851	Europe	2018	2018	woodland	ITS3/ITS4	9.1	671	6.6	6.2	139737	0	1
27562	222	GF05011236S	soil	37.2	116.381	Asia	2017	2017	cropland	gITS7/ITS4	14	564	8.1	7.3	51700	0	1
27598	261	GF05006567S	soil	35.3832	-78.0389	North America	2016	2016	cropland	ITS1F_KYO2/ITS2_KYO2	16.7	1192	5.4	7.4	238422	0	96
27625	499	GF03009186S	soil	43.3167	124.233	Asia	2017	2017	cropland	ITS86F/ITS4	7	569	7.7	3.9	76948	0	16
27721	222	GF05011228S	soil	37.2	116.381	Asia	2017	2017	cropland	gITS7/ITS4	14	564	8.1	7.3	108465	0	6
27722	697	GF01013832S	soil	37.8833	114.683	Asia	2016	2016	cropland	ITS3/ITS4	14.4	531	8.2	5.6	29366	0	8
27723	819	GF01004925S	soil	35.0638	116.982	Asia	2015	2015	cropland	ITS3/ITS4	14.4	733	7.6	5.1	47578	0	26
27724	819	GF01004924S	soil	33.3731	114.225	Asia	2015	2015	cropland	ITS3/ITS4	15.7	853	7.9	9.4	37757	0	5
27725	345	GF04019950S	soil	33.3731	114.225	Asia	2015	2015	cropland	ITS3/ITS4	15.7	853	7.9	9.4	37757	0	5
27727	345	GF04019949S	soil	35.0638	116.982	Asia	2015	2015	cropland	ITS3/ITS4	14.4	733	7.6	5.1	47578	0	26
27752	659	GF01019113S	soil	35.7	94.2667	Asia	2011	2011	grassland	ITS3/ITS4	-4.2	132	7.2	12.2	39228	0	18
27837	582	GF03002082S	rhizosphere soil	27.58	99	Asia	2017	2017	cropland	ITS1F/ITS2	11	760	5.9	21.5	77525	0	1
27862	238	GF05010139S	soil	35.2167	107.667	Asia	2018	2018	cropland	ITS5/ITS2	10.9	585	7.8	3.4	52158	0	8
28000	784	GF01007016S	soil	34.5567	107.926	Asia	2016	2016	forest	ITS5/ITS2	12	785	7	14.5	62487	0	62
28019	339	GF04020206S	soil	31.0001	119.59	Asia	2015	2015	cropland	gITS7/ITS4	16.7	1083	6	14.2	10767	0	9
28034	499	GF03009180S	soil	43.3167	124.233	Asia	2017	2017	cropland	ITS86F/ITS4	7	569	7.7	3.9	68564	0	7
28045	1	GF05031862S	soil	48.0032	0.82489	Europe	2018	2018	cropland	ITS9MUNngs/ITS4ngsUni	11.1	671	6.3	3.2	11463	0	1
28111	117	GF05019843S	soil	57.8151	23.2306	Europe	2019	2019	cropland	fITS7+fITS7o/ITS4	6.9	584	5.3	19.4	47379	0	86
28175	1	GF05031870S	soil	43.6647	24.5615	Europe	2018	2018	cropland	ITS9MUNngs/ITS4ngsUni	13	517	6.9	4.4	4048	0	4
28179	163	GF05015991S	topsoil	50.4458	16.8843	Europe	2018	2018	woodland	ITS3/ITS4	8	666	5.4	11.6	139247	0	3130
28181	461	GF04001718S	soil	51.1907	10.7526	Europe	2011	2011	grassland	fITS7/ITS4	8.5	570	6.7	10.2	45277	0	6
28195	489	GF03009530S	topsoil	43.94	87.35	Asia	2015	2015	cropland	ITS3/ITS4	8.7	206	8.4	1.1	26487	0	2
28206	1	GF05031801S	soil	48.0473	1.60078	Europe	2018	2018	cropland	ITS9MUNngs/ITS4ngsUni	11.2	634	7.3	7.4	7210	0	5
28226	362	GF04018681S	root	33.7428	-117.705	North America	2015	2015	shrubland	5.8S_Fun/ITS4_Fun	17.7	367	6.7	3.3	67464	0	2
28228	574	GF03003412S	soil	50.5083	3.5325	Europe	2015	2015	cropland	ITS3ngs mix/ITS4ngs	10.7	758	6.3	3.2	68184	0	50
28231	51	GF05025182S	soil	-27.5918	26.6272	Africa	2017	2018	grassland	ITS1F/ITS4	17.5	489	6.8	0.6	109843	0	1
28257	439	GF04003320S	soil	23.34	116.4	Asia	2017	2017	cropland	ITS5/ITS2	22.8	1478	6	9.6	30381	0	6
28258	439	GF04003355S	soil	27.63	118.12	Asia	2017	2017	cropland	ITS5/ITS2	17.6	2024	5.4	11.4	27283	0	6
28293	731	GF01011102S	soil	40.84	23.2408	Europe	2014	2014	grassland	fITS9/ITS4	11.8	522	6.7	5.3	1626	0	7
28321	697	GF01013842S	soil	37.8833	114.683	Asia	2016	2016	cropland	ITS3/ITS4	14.4	531	8.2	5.6	22506	0	2
28333	194	GF05013246S	soil	37.8489	-120.58	North America	2012	2012	forest	ITS9MUNngs/ITS4ngsUni	16.7	620	6.2	4.5	10914	0	1
28334	694	GF01014538S	soil	37.849	-120.581	North America	2012	2012	forest	ITS3/ITS4	16.7	620	6.2	4.5	5000	0	1
28365	99	GF05021980S	air	49.24	-121.76	North America	2011	2011	cropland	ITS5/ITS4	11.4	1578	5.7	9.8	42492	0	1
28392	262	GF05006452S	soil	38.0968	-7.91017	Europe	2018	2018	grassland	ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs	17	561	6.5	3.2	29430	0	49
28431	439	GF04003359S	soil	40.46	124.14	Asia	2017	2017	cropland	ITS5/ITS2	9.4	823	6.3	7.2	66687	0	7
28432	439	GF04003357S	soil	44.35	129.49	Asia	2017	2017	cropland	ITS5/ITS2	5	449	6.8	5.2	79592	0	2
28433	439	GF04003356S	soil	42.08	121.77	Asia	2017	2017	cropland	ITS5/ITS2	8.7	491	7.8	1.2	68783	0	3
28434	439	GF04003358S	soil	45.07	127.06	Asia	2017	2017	cropland	ITS5/ITS2	5	645	6.1	8.5	79640	0	1
28473	658	GF01019139S	soil	32.2342	84.0286	Asia	2011	2011	desert	ITS3/ITS4	-0.9	93	8.5	0	29162	0	18
28487	439	GF04003360S	soil	25.71	119.41	Asia	2017	2017	cropland	ITS5/ITS2	21	1001	6.3	11.3	56488	0	1
28502	659	GF01019115S	soil	36.9667	100.917	Asia	2011	2011	grassland	ITS3/ITS4	1.2	295	7.7	4.4	60032	0	20
28595	226	GF05011040S	soil	30.37	114.2	Asia	2017	2017	cropland	ITS3/ITS4	17.4	1283	6.4	13.6	23631	0	46
28647	50	GF05026031S	soil	46.33	6.9	Europe	2015	2015	cropland	ITS3/ITS4	11.3	862	6.7	4	37660	0	11
28672	181	GF05014593S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	40524	0	15
28684	658	GF01019140S	soil	32.2342	84.0286	Asia	2011	2011	desert	ITS3/ITS4	-0.9	93	8.5	0	67051	0	72
28687	66	GF05024449S	soil	42.01	116.33	Asia	2016	2016	grassland	ITS1F/ITS2	2.7	405	7.9	2.3	25191	1	2
28760	582	GF03002084S	soil	27.58	99	Asia	2017	2017	cropland	ITS1F/ITS2	11	760	5.9	21.5	78765	0	3
28762	451	GF04002292S	soil	38.873	-122.427	North America	2013	2013	grassland	ITS1F/ITS3	12.7	872	6.1	8.4	73173	0	107
28771	323	GF05000705S	rhizosphere soil	29.06	121.68	Asia	2016	2016	grassland	ITS3/ITS4	18	1509	NA	NA	13995	0	1
28818	741	GF01009740S	soil	20.1407	-155.849	North America	2015	2015	grassland	ITS1F/ITS2	22	888	7	3.8	20958	0	1
28825	439	GF04003282S	soil	31.08	104.39	Asia	2017	2017	cropland	ITS5/ITS2	17.2	784	7.6	12.6	71614	0	1
28830	50	GF05025852S	soil	46.87	6.97	Europe	2014	2014	cropland	ITS3/ITS4	10.6	893	6.5	6.6	49705	0	11
28877	362	GF04018699S	root	33.7428	-117.705	North America	2015	2015	shrubland	5.8S_Fun/ITS4_Fun	17.7	367	6.7	3.3	78626	1	860
28889	659	GF01019118S	soil	35.35	99.1667	Asia	2011	2011	grassland	ITS3/ITS4	-3.3	279	8.2	0.6	70745	0	20
28890	659	GF01019117S	soil	35.8667	94.5	Asia	2011	2011	grassland	ITS3/ITS4	0.1	42	8.1	0	34995	0	10
28954	181	GF05014435S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	33384	0	8
28962	439	GF04003361S	soil	30.21	105.57	Asia	2017	2017	cropland	ITS5/ITS2	18.3	948	7.2	14.3	84867	0	2
28999	262	GF05006431S	soil	38.614	-8.14112	Europe	2018	2018	grassland	ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs	15.6	709	6	9.1	36510	0	1
29054	66	GF05024446S	soil	42.01	116.17	Asia	2016	2016	grassland	ITS1F/ITS2	3.2	357	7.6	3.1	39268	1	1
29102	298	GF05002976S	soil	42.4108	-85.3729	North America	2018	2018	cropland	ITS1F/ITS4	9.2	882	6.1	10.6	15932	0	2
29111	298	GF05003006S	shoot	42.4108	-85.3729	North America	2018	2018	cropland	ITS1F/ITS4	9.2	882	6.1	10.6	3149	0	1
29126	491	GF03009471S	soil	36.2825	106.391	Asia	2017	2017	grassland	ITS5/ITS2	5.9	516	7.9	3.4	62393	0	2
29148	499	GF03009190S	soil	43.3167	124.233	Asia	2017	2017	cropland	ITS86F/ITS4	7	569	7.7	3.9	73477	0	53
29156	160	GF05016128S	rhizosphere soil	25.7886	112.621	Asia	2016	2016	cropland	5.8S_Fun/ITS4_Fun	19	1533	6.4	12.6	20408	0	7
29157	226	GF05011041S	soil	30.37	114.2	Asia	2017	2017	cropland	ITS3/ITS4	17.4	1283	6.4	13.6	24372	0	57
29158	226	GF05011039S	soil	30.37	114.2	Asia	2017	2017	cropland	ITS3/ITS4	17.4	1283	6.4	13.6	22837	0	46
29159	226	GF05011036S	soil	30.37	114.2	Asia	2017	2017	cropland	ITS3/ITS4	17.4	1283	6.4	13.6	37898	0	57
29160	226	GF05011026S	soil	30.37	114.2	Asia	2017	2017	cropland	ITS3/ITS4	17.4	1283	6.4	13.6	44343	0	134
29161	226	GF05011030S	soil	30.37	114.2	Asia	2017	2017	cropland	ITS3/ITS4	17.4	1283	6.4	13.6	18252	0	78
29162	226	GF05011034S	soil	30.37	114.2	Asia	2017	2017	cropland	ITS3/ITS4	17.4	1283	6.4	13.6	15620	0	89
29163	339	GF04020210S	soil	30.0202	114.632	Asia	2015	2015	cropland	gITS7/ITS4	17.6	1230	6.5	13.5	3437	0	1
29164	226	GF05011047S	soil	30.37	114.2	Asia	2017	2017	cropland	ITS3/ITS4	17.4	1283	6.4	13.6	37018	0	72
29165	226	GF05011037S	soil	30.37	114.2	Asia	2017	2017	cropland	ITS3/ITS4	17.4	1283	6.4	13.6	25992	0	36
29166	226	GF05011043S	soil	30.37	114.2	Asia	2017	2017	cropland	ITS3/ITS4	17.4	1283	6.4	13.6	21695	0	41
29167	226	GF05011049S	soil	30.37	114.2	Asia	2017	2017	cropland	ITS3/ITS4	17.4	1283	6.4	13.6	46286	0	105
29168	160	GF05016103S	soil	25.7886	112.621	Asia	2016	2016	cropland	5.8S_Fun/ITS4_Fun	19	1533	6.4	12.6	40819	0	4
29203	313	GF05001727S	air	-36.9162	174.646	Australia	2017	2017	anthropogenic	ITS1F/ITS2	15.3	1126	5.4	7.1	68004	0	1
29225	163	GF05016035S	topsoil	52.8893	18.7825	Europe	2018	2018	anthropogenic	ITS3/ITS4	8.6	477	6.4	7.8	155704	0	2
29241	262	GF05006239S	soil	37.8149	-25.766	Europe	2017	2017	grassland	ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs	14.9	1357	6.3	10.9	40532	0	2
29248	784	GF01007023S	soil	34.5614	107.921	Asia	2016	2016	forest	ITS5/ITS2	11.5	825	7	14.8	22780	0	1
29258	439	GF04003363S	soil	34.66	119.15	Asia	2017	2017	cropland	ITS5/ITS2	14.2	894	7.2	13.8	46598	0	5
29302	181	GF05014523S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	32423	0	4
29306	270	GF05005414S	rhizosphere soil	32.8667	120.817	Asia	2018	2018	forest	ITS3/ITS4	15.3	1057	6.9	10.5	43654	1	19
29356	804	GF01005886S	root	44.58	5.38	Europe	2013	2013	forest	ITS1F/ITS4	6.4	1163	6.5	13.2	76879	0	3
29366	784	GF01007024S	soil	34.5567	107.926	Asia	2016	2016	forest	ITS5/ITS2	12	785	7	14.5	77868	0	2
29371	50	GF05026026S	soil	46.49	6.43	Europe	2013	2013	cropland	ITS3/ITS4	10.9	1240	6	8	15014	0	1
29394	439	GF04003364S	soil	29.9	114.24	Asia	2017	2017	cropland	ITS5/ITS2	17.6	1337	6.1	13.2	58884	0	2
29460	117	GF05019811S	soil	58.4308	24.2875	Europe	2019	2019	cropland	fITS7+fITS7o/ITS4	6.3	619	6.7	16	37969	0	4
29496	181	GF05014487S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	43812	0	1
29497	181	GF05014489S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	30395	0	1
29498	181	GF05014499S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	42884	0	3
29499	181	GF05014569S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	38311	0	10
29502	181	GF05014540S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	56148	0	3
29504	181	GF05014381S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	33935	0	2
29505	181	GF05014516S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	86210	0	17
29507	181	GF05014512S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	51998	0	1
29509	181	GF05014564S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	28162	0	1
29511	181	GF05014548S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	45971	0	4
29513	181	GF05014488S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	38623	0	2
29515	181	GF05014544S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	31565	0	2
29516	181	GF05014552S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	55228	0	27
29517	181	GF05014546S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	67305	0	6
29518	181	GF05014555S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	27439	0	10
29519	181	GF05014534S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	58313	0	6
29522	181	GF05014382S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	34671	0	41
29523	181	GF05014549S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	38087	0	1
29527	181	GF05014561S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	32707	0	6
29536	423	GF04004717S	soil	28.4156	116.881	Asia	2017	2017	cropland	ITS1F/ITS2	19.1	1674	5.9	13.3	71241	0	2
29583	659	GF01019119S	soil	37.2667	98.3833	Asia	2011	2011	grassland	ITS3/ITS4	-0.6	180	8	2	55919	0	10
29584	439	GF04003365S	soil	29.87	106.39	Asia	2017	2017	cropland	ITS5/ITS2	19	897	6.9	9.2	46819	0	2
29586	298	GF05002995S	soil	42.4108	-85.3729	North America	2018	2018	cropland	ITS1F/ITS4	9.2	882	6.1	10.6	23344	0	1
29589	769	GF01007935S	soil	30.2198	121.355	Asia	2011	2011	cropland	18S-F/5.3S-R	17.3	1288	6.5	14.9	32214	0	1
29590	298	GF05002763S	shoot	42.4108	-85.3729	North America	2018	2018	cropland	ITS1F/ITS4	9.2	882	6.1	10.6	32683	0	28
29601	362	GF04018695S	root	33.7428	-117.705	North America	2015	2015	shrubland	5.8S_Fun/ITS4_Fun	17.7	367	6.7	3.3	84763	1	2
29615	459	GF04001887S	soil	47.05	8.71667	Europe	2014	2014	forest	ITS3/ITS4	5.6	2147	5.1	21.3	16098	0	1
29749	439	GF04003366S	soil	30.17	116.88	Asia	2017	2017	cropland	ITS5/ITS2	17.7	1468	6.2	14	78874	0	1
29778	422	GF04004757S	soil	29.5782	101.996	Asia	2014	2014	forest	ITS3_KYO2/ITS4	6.3	828	6.3	21	13009	0	2
29816	298	GF05002790S	root	42.4108	-85.3729	North America	2018	2018	cropland	ITS1F/ITS4	9.2	882	6.1	10.6	46770	0	8
29823	231	GF05010483S	root	53.8689	-1.32606	Europe	2016	2016	grassland	ITS1F/ITS4 then gITS7/ITS4	9.6	631	6.5	13	62610	0	15
29824	50	GF05025945S	soil	46.75	9.45	Europe	2016	2016	cropland	ITS3/ITS4	7.8	959	6.1	13.8	24046	0	48
29826	20	GF05028571S	soil	51.346	3.581	Europe	2017	2017	cropland	fITS9/ITS4	10.7	778	7.3	0.3	12874	0	1
29827	50	GF05025939S	soil	46.75	9.45	Europe	2016	2016	cropland	ITS3/ITS4	7.8	959	6.1	13.8	24383	0	23
29850	73	GF05023641S	rhizosphere soil	44.3167	89.0697	Asia	2017	2017	cropland	ITS5/ITS2	9	172	8.5	0.3	75790	0	6
29922	804	GF01005883S	root	42.87	-4.15	Europe	2013	2013	grassland	ITS1F/ITS4	10	851	7.2	4.6	62652	0	1
29926	459	GF04001888S	soil	47.05	8.71667	Europe	2014	2014	forest	ITS3/ITS4	5.6	2147	5.1	21.3	17740	0	103
29956	439	GF04003433S	soil	28.91	118.92	Asia	2017	2017	cropland	ITS5/ITS2	18.7	1556	5.8	13.9	55746	0	1
29957	439	GF04003318S	soil	42.89	129.39	Asia	2017	2017	cropland	ITS5/ITS2	6.6	451	6.7	2.5	74108	0	25
29958	439	GF04003312S	soil	18.3	109.45	Asia	2017	2017	cropland	ITS5/ITS2	25.6	1366	6.1	6.4	49500	0	7
29959	439	GF04003241S	soil	42.72	125.92	Asia	2017	2017	cropland	ITS5/ITS2	6	783	5.9	4.9	75598	0	2
29961	439	GF04003223S	soil	29.9	114.24	Asia	2017	2017	cropland	ITS5/ITS2	17.6	1337	6.1	13.2	60323	0	320
29989	423	GF04004720S	soil	28.229	116.964	Asia	2017	2017	cropland	ITS1F/ITS2	19.2	1798	5.4	11.6	64979	0	1
29994	641	GF02000494S	soil	-31.5561	146.31	Australia	2003	2015	shrubland	fITS7/ITS4	18.6	396	6.7	0	101880	0	2
30084	784	GF01007025S	soil	34.5567	107.926	Asia	2016	2016	forest	ITS5/ITS2	12	785	7	14.5	77226	0	1
30125	181	GF05014459S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	44837	0	1
30179	295	GF05003497S	water	34.9868	135.745	Asia	2017	2017	aquatic	ITS1F_KYO2/ITS2_KYO2	16.3	1352	6.3	17.3	32817	0	11
30191	705	GF01013454S	rhizosphere soil	35.1278	113.766	Asia	2017	2017	cropland	ITS3_KYO2/ITS4	15	586	8.1	6.7	33412	0	4
30206	451	GF04002291S	soil	38.87	-122.428	North America	2013	2013	grassland	ITS1F/ITS3	12.7	872	6.1	8.4	105863	1	4
30226	807	GF01005621S	soil	52.99	-3.71466	Europe	2013	2014	cropland	ITS5/5.8S_fungi	7	1773	5.1	24	101503	0	3
30237	835	GF01002378S	soil	-37.8413	142.088	Australia	2012	2012	grassland	ITS1F/ITS4	13.2	694	5.9	5.9	88481	0	16
30259	489	GF03009551S	topsoil	43.23	81.84	Asia	2015	2015	cropland	ITS3/ITS4	6.8	273	8.1	0	53095	0	6
30285	46	GF05026418S	rhizosphere soil	35.6667	105.1	Asia	2021	2021	cropland	ITS1F/ITS2	7	434	8	1.7	70248	0	3
30301	439	GF04003387S	soil	34.26	108.05	Asia	2017	2017	cropland	ITS5/ITS2	15	660	8	2.8	82383	0	1
